,country,source_organization,source_document,geographic_unit_full_name,geographic_unit_name,fnid,admin_0,admin_1,admin_2,admin_3,admin_4,population_group,crop_production_system,start_date,period_date,season_name,season_type,season_date,season_year,planting_start_date,planting_end_date,harvest_start_date,harvest_end_date,vegetative_start_date,vegetative_end_date,reproductive_start_date,reproductive_end_date,document_type,preference_rating,indicator_group,indicator,status,value,population,value_per_capita,product,country_code,locality_name,unit,unit_name,cpcv2,cpcv2_description,geographic_group,fewsnet_region,id,datacollectionperiod,datacollection,datasourcedocument,datasourceorganization,indicator_abbreviation,locality,geographic_unit,season,dataseries,dataseries_name,specialization_type,dataseries_specialization_type,data_usage_policy,created,modified,status_changed,collection_status,collection_status_changed,collection_schedule,collection_date,publication_name,submitted_by
10173,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1990-04-01,1990-04-30,Summer,Harvest,1990-04-30,Summer 1990,,,,,,,,,crop_final,,Crop Production,Yield,Collected,2.29,,,Sorghum,ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01142AA,"Sorghum grain, other",Southern Africa,International,39873266,356057,366469,2499,838,crop:yield,116604,29870,738,7708277,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01142AA / Sorghum: Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:52,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1990-04-30,"RSA Statistics Directorate database, South Africa",
10174,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1990-04-01,1990-04-30,Summer,Harvest,1990-04-30,Summer 1990,,,,,,,,,crop_final,,Crop Production,Yield,Collected,1.0,,,Groundnuts (In Shell),ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01422AA,"Groundnuts in shell, not specified",Southern Africa,International,39873268,356057,366469,2499,838,crop:yield,116604,29870,738,7708274,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01422AA / Groundnuts (In Shell): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:52,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1990-04-30,"RSA Statistics Directorate database, South Africa",
10175,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1990-04-01,1990-04-30,Summer,Harvest,1990-04-30,Summer 1990,,,,,,,,,crop_final,,Crop Production,Yield,Collected,2.79,,,Maize Grain (Yellow),ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01122AB,"Maize grain (corn), other, yellow",Southern Africa,International,39873264,356057,366469,2499,838,crop:yield,116604,29870,738,7708275,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01122AB / Maize Grain (Yellow): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:52,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1990-04-30,"RSA Statistics Directorate database, South Africa",
10176,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1990-04-01,1990-04-30,Summer,Harvest,1990-04-30,Summer 1990,,,,,,,,,crop_final,,Crop Production,Yield,Collected,2.09,,,Sunflower Seed,ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01445AA,"Sunflower, unspecified",Southern Africa,International,39873269,356057,366469,2499,838,crop:yield,116604,29870,738,7708279,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01445AA / Sunflower Seed: Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:53,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1990-04-30,"RSA Statistics Directorate database, South Africa",
10177,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1989-12-01,1989-12-31,Winter,Harvest,1989-04-01,Winter 1989,,,,,,,,,crop_final,,Crop Production,Yield,Collected,1.94,,,Wheat Grain,ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01112AA,"Wheat grain, other",Southern Africa,International,39873256,356054,366466,2499,838,crop:yield,116604,29870,739,7708273,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01112AA / Wheat Grain: Winter: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:52,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1989-12-31,"RSA Statistics Directorate database, South Africa",
10178,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1989-04-01,1989-04-30,Summer,Harvest,1989-04-30,Summer 1989,,,,,,,,,crop_final,,Crop Production,Yield,Collected,0.0,,,Sorghum,ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01142AA,"Sorghum grain, other",Southern Africa,International,39873259,356055,366467,2499,838,crop:yield,116604,29870,738,7708277,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01142AA / Sorghum: Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:52,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1989-04-30,"RSA Statistics Directorate database, South Africa",
10179,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1989-04-01,1989-04-30,Summer,Harvest,1989-04-30,Summer 1989,,,,,,,,,crop_final,,Crop Production,Yield,Collected,3.18,,,Sunflower Seed,ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01445AA,"Sunflower, unspecified",Southern Africa,International,39873262,356055,366467,2499,838,crop:yield,116604,29870,738,7708279,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01445AA / Sunflower Seed: Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:52,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1989-04-30,"RSA Statistics Directorate database, South Africa",
10180,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1989-04-01,1989-04-30,Summer,Harvest,1989-04-30,Summer 1989,,,,,,,,,crop_final,,Crop Production,Yield,Collected,3.33,,,Maize Grain (Yellow),ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01122AB,"Maize grain (corn), other, yellow",Southern Africa,International,39873257,356055,366467,2499,838,crop:yield,116604,29870,738,7708275,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01122AB / Maize Grain (Yellow): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:52,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1989-04-30,"RSA Statistics Directorate database, South Africa",
10181,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1989-04-01,1989-04-30,Summer,Harvest,1989-04-30,Summer 1989,,,,,,,,,crop_final,,Crop Production,Yield,Collected,3.38,,,Maize Grain (White),ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01122AC,"Maize grain (corn), other, white",Southern Africa,International,39873258,356055,366467,2499,838,crop:yield,116604,29870,738,7708276,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01122AC / Maize Grain (White): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:52,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1989-04-30,"RSA Statistics Directorate database, South Africa",
10182,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1989-04-01,1989-04-30,Summer,Harvest,1989-04-30,Summer 1989,,,,,,,,,crop_final,,Crop Production,Yield,Collected,1.0,,,Groundnuts (In Shell),ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01422AA,"Groundnuts in shell, not specified",Southern Africa,International,39873261,356055,366467,2499,838,crop:yield,116604,29870,738,7708274,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01422AA / Groundnuts (In Shell): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:52,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1989-04-30,"RSA Statistics Directorate database, South Africa",
10183,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1989-04-01,1989-04-30,Summer,Harvest,1989-04-30,Summer 1989,,,,,,,,,crop_final,,Crop Production,Yield,Collected,1.8,,,Soybean (unspecified),ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01412AA,"Oilseed, Soybean",Southern Africa,International,39873260,356055,366467,2499,838,crop:yield,116604,29870,738,7708278,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01412AA / Soybean (unspecified): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:52,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1989-04-30,"RSA Statistics Directorate database, South Africa",
10184,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1988-12-01,1988-12-31,Winter,Harvest,1988-04-01,Winter 1988,,,,,,,,,crop_final,,Crop Production,Yield,Collected,3.72,,,Wheat Grain,ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01112AA,"Wheat grain, other",Southern Africa,International,39873249,356052,366464,2499,838,crop:yield,116604,29870,739,7708273,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01112AA / Wheat Grain: Winter: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:52,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1988-12-31,"RSA Statistics Directorate database, South Africa",
10185,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1988-04-01,1988-04-30,Summer,Harvest,1988-04-30,Summer 1988,,,,,,,,,crop_final,,Crop Production,Yield,Collected,0.0,,,Sorghum,ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01142AA,"Sorghum grain, other",Southern Africa,International,39873252,356053,366465,2499,838,crop:yield,116604,29870,738,7708277,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01142AA / Sorghum: Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:52,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1988-04-30,"RSA Statistics Directorate database, South Africa",
10186,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1988-04-01,1988-04-30,Summer,Harvest,1988-04-30,Summer 1988,,,,,,,,,crop_final,,Crop Production,Yield,Collected,2.25,,,Maize Grain (Yellow),ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01122AB,"Maize grain (corn), other, yellow",Southern Africa,International,39873250,356053,366465,2499,838,crop:yield,116604,29870,738,7708275,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01122AB / Maize Grain (Yellow): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:52,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1988-04-30,"RSA Statistics Directorate database, South Africa",
10187,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1988-04-01,1988-04-30,Summer,Harvest,1988-04-30,Summer 1988,,,,,,,,,crop_final,,Crop Production,Yield,Collected,1.0,,,Groundnuts (In Shell),ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01422AA,"Groundnuts in shell, not specified",Southern Africa,International,39873254,356053,366465,2499,838,crop:yield,116604,29870,738,7708274,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01422AA / Groundnuts (In Shell): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:52,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1988-04-30,"RSA Statistics Directorate database, South Africa",
10188,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1988-04-01,1988-04-30,Summer,Harvest,1988-04-30,Summer 1988,,,,,,,,,crop_final,,Crop Production,Yield,Collected,1.99,,,Sunflower Seed,ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01445AA,"Sunflower, unspecified",Southern Africa,International,39873255,356053,366465,2499,838,crop:yield,116604,29870,738,7708279,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01445AA / Sunflower Seed: Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:52,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1988-04-30,"RSA Statistics Directorate database, South Africa",
10189,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1988-04-01,1988-04-30,Summer,Harvest,1988-04-30,Summer 1988,,,,,,,,,crop_final,,Crop Production,Yield,Collected,2.27,,,Maize Grain (White),ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01122AC,"Maize grain (corn), other, white",Southern Africa,International,39873251,356053,366465,2499,838,crop:yield,116604,29870,738,7708276,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01122AC / Maize Grain (White): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:52,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1988-04-30,"RSA Statistics Directorate database, South Africa",
10190,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1988-04-01,1988-04-30,Summer,Harvest,1988-04-30,Summer 1988,,,,,,,,,crop_final,,Crop Production,Yield,Collected,1.75,,,Soybean (unspecified),ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01412AA,"Oilseed, Soybean",Southern Africa,International,39873253,356053,366465,2499,838,crop:yield,116604,29870,738,7708278,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01412AA / Soybean (unspecified): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:52,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1988-04-30,"RSA Statistics Directorate database, South Africa",
10191,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1987-12-01,1987-12-31,Winter,Harvest,1987-04-01,Winter 1987,,,,,,,,,crop_final,,Crop Production,Yield,Collected,3.08,,,Wheat Grain,ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01112AA,"Wheat grain, other",Southern Africa,International,39873242,356050,366462,2499,838,crop:yield,116604,29870,739,7708273,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01112AA / Wheat Grain: Winter: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:52,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1987-12-31,"RSA Statistics Directorate database, South Africa",
10192,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1987-04-01,1987-04-30,Summer,Harvest,1987-04-30,Summer 1987,,,,,,,,,crop_final,,Crop Production,Yield,Collected,0.0,,,Sunflower Seed,ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01445AA,"Sunflower, unspecified",Southern Africa,International,39873248,356051,366463,2499,838,crop:yield,116604,29870,738,7708279,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01445AA / Sunflower Seed: Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:52,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1987-04-30,"RSA Statistics Directorate database, South Africa",
10193,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1987-04-01,1987-04-30,Summer,Harvest,1987-04-30,Summer 1987,,,,,,,,,crop_final,,Crop Production,Yield,Collected,1.0,,,Groundnuts (In Shell),ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01422AA,"Groundnuts in shell, not specified",Southern Africa,International,39873247,356051,366463,2499,838,crop:yield,116604,29870,738,7708274,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01422AA / Groundnuts (In Shell): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:52,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1987-04-30,"RSA Statistics Directorate database, South Africa",
10194,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1987-04-01,1987-04-30,Summer,Harvest,1987-04-30,Summer 1987,,,,,,,,,crop_final,,Crop Production,Yield,Collected,0.0,,,Soybean (unspecified),ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01412AA,"Oilseed, Soybean",Southern Africa,International,39873246,356051,366463,2499,838,crop:yield,116604,29870,738,7708278,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01412AA / Soybean (unspecified): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:52,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1987-04-30,"RSA Statistics Directorate database, South Africa",
10195,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1987-04-01,1987-04-30,Summer,Harvest,1987-04-30,Summer 1987,,,,,,,,,crop_final,,Crop Production,Yield,Collected,0.0,,,Sorghum,ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01142AA,"Sorghum grain, other",Southern Africa,International,39873245,356051,366463,2499,838,crop:yield,116604,29870,738,7708277,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01142AA / Sorghum: Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:52,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1987-04-30,"RSA Statistics Directorate database, South Africa",
10196,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1987-04-01,1987-04-30,Summer,Harvest,1987-04-30,Summer 1987,,,,,,,,,crop_final,,Crop Production,Yield,Collected,2.43,,,Maize Grain (White),ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01122AC,"Maize grain (corn), other, white",Southern Africa,International,39873244,356051,366463,2499,838,crop:yield,116604,29870,738,7708276,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01122AC / Maize Grain (White): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:52,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1987-04-30,"RSA Statistics Directorate database, South Africa",
10197,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1987-04-01,1987-04-30,Summer,Harvest,1987-04-30,Summer 1987,,,,,,,,,crop_final,,Crop Production,Yield,Collected,2.42,,,Maize Grain (Yellow),ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01122AB,"Maize grain (corn), other, yellow",Southern Africa,International,39873243,356051,366463,2499,838,crop:yield,116604,29870,738,7708275,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01122AB / Maize Grain (Yellow): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:52,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1987-04-30,"RSA Statistics Directorate database, South Africa",
10198,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1986-12-01,1986-12-31,Winter,Harvest,1986-04-01,Winter 1986,,,,,,,,,crop_final,,Crop Production,Yield,Collected,3.55,,,Wheat Grain,ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01112AA,"Wheat grain, other",Southern Africa,International,39873240,356048,366460,2499,838,crop:yield,116604,29870,739,7708273,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01112AA / Wheat Grain: Winter: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:52,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1986-12-31,"RSA Statistics Directorate database, South Africa",
10199,South Africa,"Crop Estimates Committee, South Africa","CEC, South Africa","Gauteng, South Africa",Gauteng,ZA1994A107,South Africa,Gauteng,,,,,Commercial (PS),1986-04-01,1986-04-30,Summer,Harvest,1986-04-30,Summer 1986,,,,,,,,,crop_final,,Crop Production,Yield,Collected,1.0,,,Groundnuts (In Shell),ZA,"Gauteng, South Africa (From 01/01/1994): Commercial (PS)",MT/ha,tonnes per hectare,R01422AA,"Groundnuts in shell, not specified",Southern Africa,International,39873241,356049,366461,2499,838,crop:yield,116604,29870,738,7708274,"CEC, South Africa: Gauteng, South Africa (From 01/01/1994): Commercial (PS): R01422AA / Groundnuts (In Shell): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2025-12-24T00:07:52,2025-12-24T00:14:21,2025-12-24T00:09:28,Published,2025-12-24T00:14:21,Ad Hoc,1986-04-30,"RSA Statistics Directorate database, South Africa",
