,country,source_organization,source_document,geographic_unit_full_name,geographic_unit_name,fnid,admin_0,admin_1,admin_2,admin_3,admin_4,population_group,crop_production_system,start_date,period_date,season_name,season_type,season_date,season_year,planting_start_date,planting_end_date,harvest_start_date,harvest_end_date,vegetative_start_date,vegetative_end_date,reproductive_start_date,reproductive_end_date,document_type,preference_rating,indicator_group,indicator,status,value,population,value_per_capita,product,country_code,locality_name,unit,unit_name,cpcv2,cpcv2_description,geographic_group,fewsnet_region,id,datacollectionperiod,datacollection,datasourcedocument,datasourceorganization,indicator_abbreviation,locality,geographic_unit,season,dataseries,dataseries_name,specialization_type,dataseries_specialization_type,data_usage_policy,created,modified,status_changed,collection_status,collection_status_changed,collection_schedule,collection_date,publication_name,submitted_by
11458,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Statistical Report, Lesotho","Thaba-Tseka, Lesotho",Thaba-Tseka,LS1980A110,Lesotho,Thaba-Tseka,,,,,All (PS),2000-01-01,2000-01-31,Summer,Harvest,2000-01-31,Summer 2000,,,,,,,,,crop_final,,Crop Production,Yield,Collected,0.86762075,141922.0,6.113363326334184e-06,Pea (unspecified),LS,"Thaba-Tseka, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",MT/ha,tonnes per hectare,R01705AA,Pisum sativum,Southern Africa,Southern Africa,34685254,328114,342447,1052,296,crop:yield,118694,7201,722,7049703,"Agricultural Statistical Report, Lesotho: Thaba-Tseka, Lesotho (From 01/01/1980): All sectors (PS): R01705AA / Pea (unspecified): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:43:48,2024-12-27T13:40:02,2024-03-06T15:45:54,Published,2024-03-06T15:48:01,Ad Hoc,2000-01-31,"Agriculture Situation Report, 2010-11/2012-13, Lesotho",
11459,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Statistical Report, Lesotho","Thaba-Tseka, Lesotho",Thaba-Tseka,LS1980A110,Lesotho,Thaba-Tseka,,,,,All (PS),2000-01-01,2000-01-31,Summer,Harvest,2000-01-31,Summer 2000,,,,,,,,,crop_final,,Crop Production,Yield,Collected,1.0,141922.0,7.046123927227632e-06,Beans (mixed),LS,"Thaba-Tseka, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",MT/ha,tonnes per hectare,R01701AA,Common bean family,Southern Africa,Southern Africa,34685223,328114,342447,1052,296,crop:yield,118694,7201,722,7049702,"Agricultural Statistical Report, Lesotho: Thaba-Tseka, Lesotho (From 01/01/1980): All sectors (PS): R01701AA / Beans (mixed): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:43:47,2024-12-27T13:40:02,2024-03-06T15:45:54,Published,2024-03-06T15:48:01,Ad Hoc,2000-01-31,"Agriculture Situation Report, 2010-11/2012-13, Lesotho",
11460,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Statistical Report, Lesotho","Thaba-Tseka, Lesotho",Thaba-Tseka,LS1980A110,Lesotho,Thaba-Tseka,,,,,All (PS),2000-01-01,2000-01-31,Summer,Harvest,2000-01-31,Summer 2000,,,,,,,,,crop_final,,Crop Production,Yield,Collected,0.58105939,141922.0,4.094216471019292e-06,Sorghum,LS,"Thaba-Tseka, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",MT/ha,tonnes per hectare,R01142AA,"Sorghum grain, other",Southern Africa,Southern Africa,34685194,328114,342447,1052,296,crop:yield,118694,7201,722,7049701,"Agricultural Statistical Report, Lesotho: Thaba-Tseka, Lesotho (From 01/01/1980): All sectors (PS): R01142AA / Sorghum: Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:43:47,2024-12-27T13:40:02,2024-03-06T15:45:54,Published,2024-03-06T15:48:01,Ad Hoc,2000-01-31,"Agriculture Situation Report, 2010-11/2012-13, Lesotho",
11461,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Statistical Report, Lesotho","Thaba-Tseka, Lesotho",Thaba-Tseka,LS1980A110,Lesotho,Thaba-Tseka,,,,,All (PS),2000-01-01,2000-01-31,Summer,Harvest,2000-01-31,Summer 2000,,,,,,,,,crop_final,,Crop Production,Yield,Collected,0.86245028,141922.0,6.076931553952171e-06,Maize Grain (White),LS,"Thaba-Tseka, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",MT/ha,tonnes per hectare,R01122AC,"Maize grain (corn), other, white",Southern Africa,Southern Africa,34685163,328114,342447,1052,296,crop:yield,118694,7201,722,7049700,"Agricultural Statistical Report, Lesotho: Thaba-Tseka, Lesotho (From 01/01/1980): All sectors (PS): R01122AC / Maize Grain (White): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:43:46,2024-12-27T13:40:02,2024-03-06T15:45:54,Published,2024-03-06T15:48:01,Ad Hoc,2000-01-31,"Agriculture Situation Report, 2010-11/2012-13, Lesotho",
11462,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Statistical Report, Lesotho","Thaba-Tseka, Lesotho",Thaba-Tseka,LS1980A110,Lesotho,Thaba-Tseka,,,,,All (PS),2000-01-01,2000-01-31,Summer,Harvest,2000-01-31,Summer 2000,,,,,,,,,crop_final,,Crop Production,Yield,Collected,0.82836495,141922.0,5.836762094671721e-06,Wheat Grain,LS,"Thaba-Tseka, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",MT/ha,tonnes per hectare,R01112AA,"Wheat grain, other",Southern Africa,Southern Africa,34685133,328114,342447,1052,296,crop:yield,118694,7201,722,7049699,"Agricultural Statistical Report, Lesotho: Thaba-Tseka, Lesotho (From 01/01/1980): All sectors (PS): R01112AA / Wheat Grain: Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:43:45,2024-12-27T13:40:02,2024-03-06T15:45:54,Published,2024-03-06T15:48:01,Ad Hoc,2000-01-31,"Agriculture Situation Report, 2010-11/2012-13, Lesotho",
11463,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Statistical Report, Lesotho","Thaba-Tseka, Lesotho",Thaba-Tseka,LS1980A110,Lesotho,Thaba-Tseka,,,,,All (PS),1999-01-01,1999-01-31,Summer,Harvest,1999-01-31,Summer 1999,,,,,,,,,crop_final,,Crop Production,Yield,Collected,0.74136887,141922.0,5.223776933808711e-06,Sorghum,LS,"Thaba-Tseka, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",MT/ha,tonnes per hectare,R01142AA,"Sorghum grain, other",Southern Africa,Southern Africa,34685193,328113,342446,1052,296,crop:yield,118694,7201,722,7049701,"Agricultural Statistical Report, Lesotho: Thaba-Tseka, Lesotho (From 01/01/1980): All sectors (PS): R01142AA / Sorghum: Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:43:47,2024-12-27T13:40:02,2024-03-06T15:45:54,Published,2024-03-06T15:48:01,Ad Hoc,1999-01-31,"Agriculture Situation Report, 2010-11/2012-13, Lesotho",
11464,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Statistical Report, Lesotho","Thaba-Tseka, Lesotho",Thaba-Tseka,LS1980A110,Lesotho,Thaba-Tseka,,,,,All (PS),1999-01-01,1999-01-31,Summer,Harvest,1999-01-31,Summer 1999,,,,,,,,,crop_final,,Crop Production,Yield,Collected,1.30343547,141922.0,9.184167852764195e-06,Wheat Grain,LS,"Thaba-Tseka, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",MT/ha,tonnes per hectare,R01112AA,"Wheat grain, other",Southern Africa,Southern Africa,34685132,328113,342446,1052,296,crop:yield,118694,7201,722,7049699,"Agricultural Statistical Report, Lesotho: Thaba-Tseka, Lesotho (From 01/01/1980): All sectors (PS): R01112AA / Wheat Grain: Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:43:45,2024-12-27T13:40:02,2024-03-06T15:45:54,Published,2024-03-06T15:48:01,Ad Hoc,1999-01-31,"Agriculture Situation Report, 2010-11/2012-13, Lesotho",
11465,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Statistical Report, Lesotho","Thaba-Tseka, Lesotho",Thaba-Tseka,LS1980A110,Lesotho,Thaba-Tseka,,,,,All (PS),1999-01-01,1999-01-31,Summer,Harvest,1999-01-31,Summer 1999,,,,,,,,,crop_final,,Crop Production,Yield,Collected,1.0,141922.0,7.046123927227632e-06,Beans (mixed),LS,"Thaba-Tseka, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",MT/ha,tonnes per hectare,R01701AA,Common bean family,Southern Africa,Southern Africa,34685222,328113,342446,1052,296,crop:yield,118694,7201,722,7049702,"Agricultural Statistical Report, Lesotho: Thaba-Tseka, Lesotho (From 01/01/1980): All sectors (PS): R01701AA / Beans (mixed): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:43:47,2024-12-27T13:40:02,2024-03-06T15:45:54,Published,2024-03-06T15:48:01,Ad Hoc,1999-01-31,"Agriculture Situation Report, 2010-11/2012-13, Lesotho",
11466,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Statistical Report, Lesotho","Thaba-Tseka, Lesotho",Thaba-Tseka,LS1980A110,Lesotho,Thaba-Tseka,,,,,All (PS),1999-01-01,1999-01-31,Summer,Harvest,1999-01-31,Summer 1999,,,,,,,,,crop_final,,Crop Production,Yield,Collected,0.83129037,141922.0,5.857374966530911e-06,Maize Grain (White),LS,"Thaba-Tseka, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",MT/ha,tonnes per hectare,R01122AC,"Maize grain (corn), other, white",Southern Africa,Southern Africa,34685162,328113,342446,1052,296,crop:yield,118694,7201,722,7049700,"Agricultural Statistical Report, Lesotho: Thaba-Tseka, Lesotho (From 01/01/1980): All sectors (PS): R01122AC / Maize Grain (White): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:43:46,2024-12-27T13:40:02,2024-03-06T15:45:54,Published,2024-03-06T15:48:01,Ad Hoc,1999-01-31,"Agriculture Situation Report, 2010-11/2012-13, Lesotho",
11467,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Statistical Report, Lesotho","Thaba-Tseka, Lesotho",Thaba-Tseka,LS1980A110,Lesotho,Thaba-Tseka,,,,,All (PS),1999-01-01,1999-01-31,Summer,Harvest,1999-01-31,Summer 1999,,,,,,,,,crop_final,,Crop Production,Yield,Collected,0.59737597,141922.0,4.209185115767816e-06,Pea (unspecified),LS,"Thaba-Tseka, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",MT/ha,tonnes per hectare,R01705AA,Pisum sativum,Southern Africa,Southern Africa,34685253,328113,342446,1052,296,crop:yield,118694,7201,722,7049703,"Agricultural Statistical Report, Lesotho: Thaba-Tseka, Lesotho (From 01/01/1980): All sectors (PS): R01705AA / Pea (unspecified): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:43:48,2024-12-27T13:40:02,2024-03-06T15:45:54,Published,2024-03-06T15:48:01,Ad Hoc,1999-01-31,"Agriculture Situation Report, 2010-11/2012-13, Lesotho",
11468,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Statistical Report, Lesotho","Thaba-Tseka, Lesotho",Thaba-Tseka,LS1980A110,Lesotho,Thaba-Tseka,,,,,All (PS),1998-01-01,1998-01-31,Summer,Harvest,1998-01-31,Summer 1998,,,,,,,,,crop_final,,Crop Production,Yield,Collected,0.99702381,141922.0,7.025153323656656e-06,Beans (mixed),LS,"Thaba-Tseka, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",MT/ha,tonnes per hectare,R01701AA,Common bean family,Southern Africa,Southern Africa,34685221,328112,342445,1052,296,crop:yield,118694,7201,722,7049702,"Agricultural Statistical Report, Lesotho: Thaba-Tseka, Lesotho (From 01/01/1980): All sectors (PS): R01701AA / Beans (mixed): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:43:47,2024-12-27T13:40:02,2024-03-06T15:45:54,Published,2024-03-06T15:48:01,Ad Hoc,1998-01-31,"Agriculture Situation Report, 2010-11/2012-13, Lesotho",
11469,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Statistical Report, Lesotho","Thaba-Tseka, Lesotho",Thaba-Tseka,LS1980A110,Lesotho,Thaba-Tseka,,,,,All (PS),1998-01-01,1998-01-31,Summer,Harvest,1998-01-31,Summer 1998,,,,,,,,,crop_final,,Crop Production,Yield,Collected,1.45952304,141922.0,1.0283980214484013e-05,Maize Grain (White),LS,"Thaba-Tseka, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",MT/ha,tonnes per hectare,R01122AC,"Maize grain (corn), other, white",Southern Africa,Southern Africa,34685161,328112,342445,1052,296,crop:yield,118694,7201,722,7049700,"Agricultural Statistical Report, Lesotho: Thaba-Tseka, Lesotho (From 01/01/1980): All sectors (PS): R01122AC / Maize Grain (White): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:43:46,2024-12-27T13:40:02,2024-03-06T15:45:54,Published,2024-03-06T15:48:01,Ad Hoc,1998-01-31,"Agriculture Situation Report, 2010-11/2012-13, Lesotho",
11470,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Statistical Report, Lesotho","Thaba-Tseka, Lesotho",Thaba-Tseka,LS1980A110,Lesotho,Thaba-Tseka,,,,,All (PS),1998-01-01,1998-01-31,Summer,Harvest,1998-01-31,Summer 1998,,,,,,,,,crop_final,,Crop Production,Yield,Collected,1.54989791,141922.0,1.09207727484111e-05,Wheat Grain,LS,"Thaba-Tseka, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",MT/ha,tonnes per hectare,R01112AA,"Wheat grain, other",Southern Africa,Southern Africa,34685131,328112,342445,1052,296,crop:yield,118694,7201,722,7049699,"Agricultural Statistical Report, Lesotho: Thaba-Tseka, Lesotho (From 01/01/1980): All sectors (PS): R01112AA / Wheat Grain: Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:43:45,2024-12-27T13:40:02,2024-03-06T15:45:54,Published,2024-03-06T15:48:01,Ad Hoc,1998-01-31,"Agriculture Situation Report, 2010-11/2012-13, Lesotho",
11471,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Statistical Report, Lesotho","Thaba-Tseka, Lesotho",Thaba-Tseka,LS1980A110,Lesotho,Thaba-Tseka,,,,,All (PS),1998-01-01,1998-01-31,Summer,Harvest,1998-01-31,Summer 1998,,,,,,,,,crop_final,,Crop Production,Yield,Collected,0.85243056,141922.0,6.006331365116049e-06,Pea (unspecified),LS,"Thaba-Tseka, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",MT/ha,tonnes per hectare,R01705AA,Pisum sativum,Southern Africa,Southern Africa,34685252,328112,342445,1052,296,crop:yield,118694,7201,722,7049703,"Agricultural Statistical Report, Lesotho: Thaba-Tseka, Lesotho (From 01/01/1980): All sectors (PS): R01705AA / Pea (unspecified): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:43:48,2024-12-27T13:40:02,2024-03-06T15:45:54,Published,2024-03-06T15:48:01,Ad Hoc,1998-01-31,"Agriculture Situation Report, 2010-11/2012-13, Lesotho",
11472,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Statistical Report, Lesotho","Thaba-Tseka, Lesotho",Thaba-Tseka,LS1980A110,Lesotho,Thaba-Tseka,,,,,All (PS),1998-01-01,1998-01-31,Summer,Harvest,1998-01-31,Summer 1998,,,,,,,,,crop_final,,Crop Production,Yield,Collected,1.25911559,141922.0,8.871884485844336e-06,Sorghum,LS,"Thaba-Tseka, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",MT/ha,tonnes per hectare,R01142AA,"Sorghum grain, other",Southern Africa,Southern Africa,34685192,328112,342445,1052,296,crop:yield,118694,7201,722,7049701,"Agricultural Statistical Report, Lesotho: Thaba-Tseka, Lesotho (From 01/01/1980): All sectors (PS): R01142AA / Sorghum: Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:43:47,2024-12-27T13:40:02,2024-03-06T15:45:54,Published,2024-03-06T15:48:01,Ad Hoc,1998-01-31,"Agriculture Situation Report, 2010-11/2012-13, Lesotho",
11473,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Statistical Report, Lesotho","Thaba-Tseka, Lesotho",Thaba-Tseka,LS1980A110,Lesotho,Thaba-Tseka,,,,,All (PS),1997-01-01,1997-01-31,Summer,Harvest,1997-01-31,Summer 1997,,,,,,,,,crop_final,,Crop Production,Yield,Collected,0.99344262,,,Beans (mixed),LS,"Thaba-Tseka, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",MT/ha,tonnes per hectare,R01701AA,Common bean family,Southern Africa,Southern Africa,34685220,328111,342444,1052,296,crop:yield,118694,7201,722,7049702,"Agricultural Statistical Report, Lesotho: Thaba-Tseka, Lesotho (From 01/01/1980): All sectors (PS): R01701AA / Beans (mixed): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:43:47,2024-12-27T13:40:02,2024-03-06T15:45:54,Published,2024-03-06T15:48:01,Ad Hoc,1997-01-31,"Agriculture Situation Report, 2010-11/2012-13, Lesotho",
11474,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Statistical Report, Lesotho","Thaba-Tseka, Lesotho",Thaba-Tseka,LS1980A110,Lesotho,Thaba-Tseka,,,,,All (PS),1997-01-01,1997-01-31,Summer,Harvest,1997-01-31,Summer 1997,,,,,,,,,crop_final,,Crop Production,Yield,Collected,1.60482375,,,Sorghum,LS,"Thaba-Tseka, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",MT/ha,tonnes per hectare,R01142AA,"Sorghum grain, other",Southern Africa,Southern Africa,34685191,328111,342444,1052,296,crop:yield,118694,7201,722,7049701,"Agricultural Statistical Report, Lesotho: Thaba-Tseka, Lesotho (From 01/01/1980): All sectors (PS): R01142AA / Sorghum: Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:43:47,2024-12-27T13:40:02,2024-03-06T15:45:54,Published,2024-03-06T15:48:01,Ad Hoc,1997-01-31,"Agriculture Situation Report, 2010-11/2012-13, Lesotho",
11475,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Statistical Report, Lesotho","Thaba-Tseka, Lesotho",Thaba-Tseka,LS1980A110,Lesotho,Thaba-Tseka,,,,,All (PS),1997-01-01,1997-01-31,Summer,Harvest,1997-01-31,Summer 1997,,,,,,,,,crop_final,,Crop Production,Yield,Collected,1.08051112,,,Maize Grain (White),LS,"Thaba-Tseka, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",MT/ha,tonnes per hectare,R01122AC,"Maize grain (corn), other, white",Southern Africa,Southern Africa,34685160,328111,342444,1052,296,crop:yield,118694,7201,722,7049700,"Agricultural Statistical Report, Lesotho: Thaba-Tseka, Lesotho (From 01/01/1980): All sectors (PS): R01122AC / Maize Grain (White): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:43:46,2024-12-27T13:40:02,2024-03-06T15:45:54,Published,2024-03-06T15:48:01,Ad Hoc,1997-01-31,"Agriculture Situation Report, 2010-11/2012-13, Lesotho",
11476,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Statistical Report, Lesotho","Thaba-Tseka, Lesotho",Thaba-Tseka,LS1980A110,Lesotho,Thaba-Tseka,,,,,All (PS),1997-01-01,1997-01-31,Summer,Harvest,1997-01-31,Summer 1997,,,,,,,,,crop_final,,Crop Production,Yield,Collected,2.24915966,,,Wheat Grain,LS,"Thaba-Tseka, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",MT/ha,tonnes per hectare,R01112AA,"Wheat grain, other",Southern Africa,Southern Africa,34685130,328111,342444,1052,296,crop:yield,118694,7201,722,7049699,"Agricultural Statistical Report, Lesotho: Thaba-Tseka, Lesotho (From 01/01/1980): All sectors (PS): R01112AA / Wheat Grain: Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:43:45,2024-12-27T13:40:02,2024-03-06T15:45:54,Published,2024-03-06T15:48:01,Ad Hoc,1997-01-31,"Agriculture Situation Report, 2010-11/2012-13, Lesotho",
11477,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Statistical Report, Lesotho","Thaba-Tseka, Lesotho",Thaba-Tseka,LS1980A110,Lesotho,Thaba-Tseka,,,,,All (PS),1997-01-01,1997-01-31,Summer,Harvest,1997-01-31,Summer 1997,,,,,,,,,crop_final,,Crop Production,Yield,Collected,0.96391753,,,Pea (unspecified),LS,"Thaba-Tseka, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",MT/ha,tonnes per hectare,R01705AA,Pisum sativum,Southern Africa,Southern Africa,34685251,328111,342444,1052,296,crop:yield,118694,7201,722,7049703,"Agricultural Statistical Report, Lesotho: Thaba-Tseka, Lesotho (From 01/01/1980): All sectors (PS): R01705AA / Pea (unspecified): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:43:48,2024-12-27T13:40:02,2024-03-06T15:45:54,Published,2024-03-06T15:48:01,Ad Hoc,1997-01-31,"Agriculture Situation Report, 2010-11/2012-13, Lesotho",
11478,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Statistical Report, Lesotho","Thaba-Tseka, Lesotho",Thaba-Tseka,LS1980A110,Lesotho,Thaba-Tseka,,,,,All (PS),1996-01-01,1996-01-31,Summer,Harvest,1996-01-31,Summer 1996,,,,,,,,,crop_final,,Crop Production,Yield,Collected,1.07372217,,,Maize Grain (White),LS,"Thaba-Tseka, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",MT/ha,tonnes per hectare,R01122AC,"Maize grain (corn), other, white",Southern Africa,Southern Africa,34685159,328110,342443,1052,296,crop:yield,118694,7201,722,7049700,"Agricultural Statistical Report, Lesotho: Thaba-Tseka, Lesotho (From 01/01/1980): All sectors (PS): R01122AC / Maize Grain (White): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:43:46,2024-12-27T13:40:02,2024-03-06T15:45:54,Published,2024-03-06T15:48:01,Ad Hoc,1996-01-31,"Agriculture Situation Report, 2010-11/2012-13, Lesotho",
11479,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Statistical Report, Lesotho","Thaba-Tseka, Lesotho",Thaba-Tseka,LS1980A110,Lesotho,Thaba-Tseka,,,,,All (PS),1996-01-01,1996-01-31,Summer,Harvest,1996-01-31,Summer 1996,,,,,,,,,crop_final,,Crop Production,Yield,Collected,2.30147059,,,Wheat Grain,LS,"Thaba-Tseka, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",MT/ha,tonnes per hectare,R01112AA,"Wheat grain, other",Southern Africa,Southern Africa,34685129,328110,342443,1052,296,crop:yield,118694,7201,722,7049699,"Agricultural Statistical Report, Lesotho: Thaba-Tseka, Lesotho (From 01/01/1980): All sectors (PS): R01112AA / Wheat Grain: Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:43:45,2024-12-27T13:40:02,2024-03-06T15:45:54,Published,2024-03-06T15:48:01,Ad Hoc,1996-01-31,"Agriculture Situation Report, 2010-11/2012-13, Lesotho",
11480,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Statistical Report, Lesotho","Thaba-Tseka, Lesotho",Thaba-Tseka,LS1980A110,Lesotho,Thaba-Tseka,,,,,All (PS),1996-01-01,1996-01-31,Summer,Harvest,1996-01-31,Summer 1996,,,,,,,,,crop_final,,Crop Production,Yield,Collected,0.93427835,,,Pea (unspecified),LS,"Thaba-Tseka, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",MT/ha,tonnes per hectare,R01705AA,Pisum sativum,Southern Africa,Southern Africa,34685250,328110,342443,1052,296,crop:yield,118694,7201,722,7049703,"Agricultural Statistical Report, Lesotho: Thaba-Tseka, Lesotho (From 01/01/1980): All sectors (PS): R01705AA / Pea (unspecified): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:43:48,2024-12-27T13:40:02,2024-03-06T15:45:54,Published,2024-03-06T15:48:01,Ad Hoc,1996-01-31,"Agriculture Situation Report, 2010-11/2012-13, Lesotho",
11481,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Statistical Report, Lesotho","Thaba-Tseka, Lesotho",Thaba-Tseka,LS1980A110,Lesotho,Thaba-Tseka,,,,,All (PS),1996-01-01,1996-01-31,Summer,Harvest,1996-01-31,Summer 1996,,,,,,,,,crop_final,,Crop Production,Yield,Collected,0.6171875,,,Beans (mixed),LS,"Thaba-Tseka, Lesotho (01/01/1980 - 01/01/2015): All sectors (PS)",MT/ha,tonnes per hectare,R01701AA,Common bean family,Southern Africa,Southern Africa,34685219,328110,342443,1052,296,crop:yield,118694,7201,722,7049702,"Agricultural Statistical Report, Lesotho: Thaba-Tseka, Lesotho (From 01/01/1980): All sectors (PS): R01701AA / Beans (mixed): Summer: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:43:47,2024-12-27T13:40:02,2024-03-06T15:45:54,Published,2024-03-06T15:48:01,Ad Hoc,1996-01-31,"Agriculture Situation Report, 2010-11/2012-13, Lesotho",
