,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value
89,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Chick Peas,Meher,2006,5,2007,1,none,area,5660.95
90,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Chick Peas,Meher,2007,5,2008,1,none,area,3609.06
91,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Chick Peas,Meher,2008,5,2009,1,none,area,3735.81
92,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Chick Peas,Meher,2010,5,2011,1,none,area,2147.05
93,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Chick Peas,Meher,2011,5,2012,1,none,area,2693.93
94,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Chick Peas,Meher,2012,5,2013,1,none,area,5357.6
95,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Chick Peas,Meher,2014,5,2015,1,none,area,2454.87
96,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Chick Peas,Meher,2015,5,2016,1,none,area,3634.89
97,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Neug,Meher,1998,5,1999,1,none,area,1089.2419620834605
98,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Neug,Meher,1999,5,2000,1,none,area,1899.1911133762903
99,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Neug,Meher,2000,5,2001,1,none,area,3556.3284574007007
100,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Neug,Meher,2001,5,2002,1,none,area,1991.1436164489257
101,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Neug,Meher,2003,5,2004,1,none,area,2812.0
102,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Neug,Meher,2004,5,2005,1,none,area,4201.0
103,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Neug,Meher,2005,5,2006,1,none,area,3002.22
104,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Neug,Meher,2006,5,2007,1,none,area,3831.02
105,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Neug,Meher,2007,5,2008,1,none,area,3398.01
106,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Neug,Meher,2008,5,2009,1,none,area,3636.13
107,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Neug,Meher,2010,5,2011,1,none,area,2472.09
108,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Neug,Meher,2011,5,2012,1,none,area,1819.34
